9216, 26208, 96, 96, 0, 0, 0, 0
9247, 26240, 97, 97, 0, 0, 0, 0
14168, 568580, 144, 477, 0, 0, 0, 0
9327, 26599, 98, 99, 0, 0, 0, 0
21731, 39619, 121, 123, 0, 0, 0, 0
9084, 25722, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
340813, 360356, 350, 342, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9180, 25995, 96, 96, 0, 0, 0, 0
9217, 26446, 96, 97, 0, 0, 0, 0
9120, 25747, 95, 95, 0, 0, 0, 0
9144, 25594, 96, 96, 0, 0, 0, 0
9217, 26256, 96, 97, 0, 0, 0, 0
9688, 26025, 101, 99, 0, 0, 0, 0
24010, 41943, 120, 121, 0, 0, 0, 0
207963, 68924, 249, 137, 0, 0, 0, 0
13636, 87163, 117, 131, 0, 0, 0, 0
34368, 87775, 135, 145, 0, 0, 0, 0
21919, 83277, 106, 108, 0, 0, 0, 0
8736, 80533, 91, 91, 0, 0, 0, 0
15360, 82126, 98, 98, 0, 0, 0, 0
18817, 83877, 103, 104, 0, 0, 0, 0
9024, 83340, 94, 94, 0, 0, 0, 0
9889, 85983, 99, 104, 0, 0, 0, 0
9181, 84011, 96, 98, 0, 0, 0, 0
9204, 83738, 97, 100, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9121, 83892, 95, 96, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9853, 86716, 99, 104, 0, 0, 0, 0
12467, 84366, 99, 101, 0, 0, 0, 0
19838, 85831, 113, 117, 0, 0, 0, 0
12728, 84308, 101, 102, 0, 0, 0, 0
9121, 83893, 95, 96, 0, 0, 0, 0
9120, 84265, 95, 95, 0, 0, 0, 0
9889, 87543, 99, 104, 0, 0, 0, 0
9025, 83006, 94, 95, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9121, 83893, 95, 96, 0, 0, 0, 0
11665, 84798, 97, 100, 0, 0, 0, 0
11930, 90378, 108, 118, 0, 0, 0, 0
13004, 88255, 109, 118, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9121, 83893, 95, 96, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9985, 88450, 100, 105, 0, 0, 0, 0
9121, 83893, 95, 96, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
8472, 77529, 89, 93, 0, 0, 0, 0
9085, 83126, 95, 97, 0, 0, 0, 0
9144, 83618, 96, 98, 0, 0, 0, 0
9716, 86740, 98, 102, 0, 0, 0, 0
9294, 84733, 96, 98, 0, 0, 0, 0
10902, 87141, 111, 121, 0, 0, 0, 0
15534, 66378, 110, 106, 0, 0, 0, 0
10110, 81506, 104, 110, 0, 0, 0, 0
19358, 77010, 136, 148, 0, 0, 0, 0
24702, 67593, 118, 122, 0, 0, 0, 0
14240, 83668, 112, 117, 0, 0, 0, 0
25610, 87726, 121, 128, 0, 0, 0, 0
37773980, 117647, 26358, 608, 0, 0, 0, 0
108046617, 181385, 75327, 1567, 0, 0, 0, 0
116420817, 191386, 81152, 1707, 0, 0, 0, 0
99907468, 173689, 69639, 1453, 0, 0, 0, 0
57510263, 134955, 40107, 865, 0, 0, 0, 0
43593376, 123749, 30448, 704, 0, 0, 0, 0
1249380, 85351, 960, 118, 0, 0, 0, 0
9187, 83959, 96, 97, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9436, 85110, 97, 99, 0, 0, 0, 0
12948, 85063, 104, 108, 0, 0, 0, 0
9370, 85044, 96, 98, 0, 0, 0, 0
112874810, 188473, 78685, 1663, 0, 0, 0, 0
122689236, 194962, 85527, 1755, 0, 0, 0, 0
81095994, 157870, 56560, 1218, 0, 0, 0, 0
51709865, 130034, 36089, 775, 0, 0, 0, 0
9253, 84025, 97, 98, 0, 0, 0, 0
9436, 85110, 97, 99, 0, 0, 0, 0
9197, 84211, 95, 96, 0, 0, 0, 0
9187, 83959, 96, 97, 0, 0, 0, 0
9084, 83498, 95, 96, 0, 0, 0, 0
