9120, 25935, 95, 95, 0, 0, 0, 0
15701, 26513, 102, 98, 0, 0, 0, 0
14556, 489755, 137, 428, 0, 0, 0, 0
9267, 26349, 97, 98, 0, 0, 0, 0
354859, 41961, 354, 145, 0, 0, 0, 0
8988, 25263, 94, 94, 0, 0, 0, 0
9120, 25745, 95, 95, 0, 0, 0, 0
13853, 696378, 139, 556, 0, 0, 0, 0
9180, 25805, 96, 96, 0, 0, 0, 0
9120, 25745, 95, 95, 0, 0, 0, 0
9217, 26256, 96, 97, 0, 0, 0, 0
9186, 25811, 96, 96, 0, 0, 0, 0
9186, 25811, 96, 96, 0, 0, 0, 0
9021, 25101, 94, 95, 0, 0, 0, 0
24384, 43945, 124, 126, 0, 0, 0, 0
216092, 64115, 250, 132, 0, 0, 0, 0
13734, 71537, 118, 134, 0, 0, 0, 0
34596, 85237, 134, 138, 0, 0, 0, 0
21654, 78992, 101, 98, 0, 0, 0, 0
8833, 80866, 92, 93, 0, 0, 0, 0
15468, 81948, 98, 96, 0, 0, 0, 0
18690, 81414, 100, 97, 0, 0, 0, 0
9121, 83703, 95, 96, 0, 0, 0, 0
9793, 85010, 98, 103, 0, 0, 0, 0
8928, 82491, 93, 93, 0, 0, 0, 0
9265, 83484, 98, 103, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
8928, 82491, 93, 93, 0, 0, 0, 0
9025, 83006, 94, 95, 0, 0, 0, 0
9661, 84942, 97, 102, 0, 0, 0, 0
15764, 84084, 101, 100, 0, 0, 0, 0
9145, 83246, 96, 99, 0, 0, 0, 0
20298, 85988, 115, 115, 0, 0, 0, 0
8928, 82491, 93, 93, 0, 0, 0, 0
9025, 83006, 94, 95, 0, 0, 0, 0
9889, 87543, 99, 104, 0, 0, 0, 0
8928, 82491, 93, 93, 0, 0, 0, 0
9121, 83893, 95, 96, 0, 0, 0, 0
8928, 82491, 93, 93, 0, 0, 0, 0
10258, 83671, 95, 96, 0, 0, 0, 0
10605, 84967, 97, 101, 0, 0, 0, 0
11027, 86953, 99, 105, 0, 0, 0, 0
10873, 84435, 101, 106, 0, 0, 0, 0
11119, 86431, 102, 107, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
8928, 82491, 93, 93, 0, 0, 0, 0
9025, 83006, 94, 95, 0, 0, 0, 0
9793, 86676, 98, 103, 0, 0, 0, 0
9024, 83378, 94, 94, 0, 0, 0, 0
9085, 83126, 95, 97, 0, 0, 0, 0
8892, 81724, 93, 94, 0, 0, 0, 0
8988, 82611, 94, 95, 0, 0, 0, 0
9085, 83126, 95, 97, 0, 0, 0, 0
9949, 87701, 100, 106, 0, 0, 0, 0
8832, 81604, 92, 92, 0, 0, 0, 0
10807, 84861, 110, 121, 0, 0, 0, 0
16461, 67869, 118, 118, 0, 0, 0, 0
13205, 72064, 110, 111, 0, 0, 0, 0
15045, 84494, 108, 114, 0, 0, 0, 0
26093, 86139, 136, 146, 0, 0, 0, 0
17675, 69882, 109, 107, 0, 0, 0, 0
15575, 79779, 103, 106, 0, 0, 0, 0
21258, 86312, 113, 115, 0, 0, 0, 0
20182, 84065, 107, 106, 0, 0, 0, 0
9467, 84829, 97, 100, 0, 0, 0, 0
12271, 82784, 96, 95, 0, 0, 0, 0
12540, 84192, 98, 98, 0, 0, 0, 0
9025, 83006, 94, 95, 0, 0, 0, 0
9197, 83899, 95, 96, 0, 0, 0, 0
9197, 83899, 95, 96, 0, 0, 0, 0
9198, 83839, 95, 97, 0, 0, 0, 0
9257, 84331, 96, 98, 0, 0, 0, 0
13018, 85201, 103, 105, 0, 0, 0, 0
12942, 84883, 103, 105, 0, 0, 0, 0
12958, 85081, 102, 103, 0, 0, 0, 0
9257, 84331, 96, 98, 0, 0, 0, 0
12942, 84883, 103, 105, 0, 0, 0, 0
13131, 85914, 103, 105, 0, 0, 0, 0
9197, 84211, 95, 96, 0, 0, 0, 0
9025, 83006, 94, 95, 0, 0, 0, 0
9197, 84211, 95, 96, 0, 0, 0, 0
9197, 84211, 95, 96, 0, 0, 0, 0
10076, 84186, 96, 98, 0, 0, 0, 0
10880, 85981, 102, 108, 0, 0, 0, 0
10803, 86035, 102, 107, 0, 0, 0, 0
9198, 83840, 95, 97, 0, 0, 0, 0
10289, 84571, 97, 101, 0, 0, 0, 0
10570, 85083, 100, 103, 0, 0, 0, 0
9198, 83840, 95, 97, 0, 0, 0, 0
9370, 85048, 96, 98, 0, 0, 0, 0
9197, 84213, 95, 96, 0, 0, 0, 0
8833, 81232, 92, 93, 0, 0, 0, 0
8873, 80905, 92, 96, 0, 0, 0, 0
9161, 84338, 95, 98, 0, 0, 0, 0
9181, 83126, 96, 97, 0, 0, 0, 0
9370, 85059, 96, 98, 0, 0, 0, 0
9161, 83451, 95, 97, 0, 0, 0, 0
10072, 85451, 104, 111, 0, 0, 0, 0
9197, 77960, 95, 96, 0, 0, 0, 0
13536, 84991, 113, 117, 0, 0, 0, 0
10896, 79269, 107, 116, 0, 0, 0, 0
35105798, 92723, 23509, 606, 0, 0, 0, 0
110149380, 136993, 73637, 1559, 0, 0, 0, 0
133877307, 160647, 89516, 1933, 0, 0, 0, 0
100255670, 133109, 67045, 1457, 0, 0, 0, 0
39822243, 73291, 26693, 634, 0, 0, 0, 0
24454423, 57306, 16413, 415, 0, 0, 0, 0
25460810, 57693, 17086, 427, 0, 0, 0, 0
9940661, 46326, 6739, 241, 0, 0, 0, 0
9181, 38081, 96, 97, 0, 0, 0, 0
9084, 37566, 95, 95, 0, 0, 0, 0
9180, 37965, 96, 96, 0, 0, 0, 0
114378812, 131696, 76459, 1650, 0, 0, 0, 0
136281152, 149231, 91124, 1926, 0, 0, 0, 0
72084104, 96236, 48229, 1068, 0, 0, 0, 0
44614023, 72472, 29878, 671, 0, 0, 0, 0
13328354, 49545, 9001, 289, 0, 0, 0, 0
9144, 37626, 96, 96, 0, 0, 0, 0
9121, 38021, 95, 96, 0, 0, 0, 0
9257, 38399, 96, 97, 0, 0, 0, 0
9024, 37506, 94, 94, 0, 0, 0, 0
9217, 38420, 96, 97, 0, 0, 0, 0
121955530, 137721, 81533, 1757, 0, 0, 0, 0
115671202, 129999, 77334, 1623, 0, 0, 0, 0
25663419, 61754, 17252, 474, 0, 0, 0, 0
9197, 38341, 95, 96, 0, 0, 0, 0
9024, 37905, 94, 95, 0, 0, 0, 0
9217, 38021, 96, 96, 0, 0, 0, 0
9144, 37626, 96, 96, 0, 0, 0, 0
9120, 37905, 95, 95, 0, 0, 0, 0
9121, 38021, 95, 96, 0, 0, 0, 0
9293, 38745, 96, 97, 0, 0, 0, 0
9024, 37506, 94, 94, 0, 0, 0, 0
9277, 38540, 97, 99, 0, 0, 0, 0
9120, 37905, 95, 95, 0, 0, 0, 0
9024, 37506, 94, 94, 0, 0, 0, 0
9121, 38021, 95, 96, 0, 0, 0, 0
10107, 40221, 104, 109, 0, 0, 0, 0
9120, 26452, 95, 95, 0, 0, 0, 0
9236, 26450, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
16540, 42130, 138, 137, 0, 0, 0, 0
8832, 25116, 92, 92, 0, 0, 0, 0
10077, 26493, 110, 104, 0, 0, 0, 0
19751, 30496, 122, 117, 0, 0, 0, 0
10018, 51627, 102, 105, 0, 0, 0, 0
18397, 54222, 107, 110, 0, 0, 0, 0
516343020, 640190613, 370283, 449784, 0, 0, 0, 0
595652522, 694810173, 424022, 485395, 0, 0, 0, 0
214411686, 245453809, 152118, 168567, 0, 0, 0, 0
74431738, 276821825, 67042, 187664, 0, 0, 0, 0
615772713, 763816290, 445025, 535612, 0, 0, 0, 0
279578542, 227482187, 198487, 167112, 0, 0, 0, 0
608478306, 512941767, 426303, 374442, 0, 0, 0, 0
484288159, 272849102, 333448, 205146, 0, 0, 0, 0
307922275, 215478755, 218587, 159935, 0, 0, 0, 0
463001136, 467935524, 331715, 334840, 0, 0, 0, 0
305969962, 307214222, 221236, 212583, 0, 0, 0, 0
379677897, 411539408, 273972, 285069, 0, 0, 0, 0
413417683, 202321099, 286693, 158910, 0, 0, 0, 0
433739908, 459416002, 309121, 324560, 0, 0, 0, 0
532965765, 226011048, 365880, 178484, 0, 0, 0, 0
1696507, 368934973, 25345, 243801, 0, 0, 0, 0
326807297, 328579100, 239177, 234392, 0, 0, 0, 0
693822074, 408467227, 480033, 303965, 0, 0, 0, 0
224615610, 363905993, 173994, 250135, 0, 0, 0, 0
721783504, 295003071, 492523, 229438, 0, 0, 0, 0
73727999, 161643756, 57656, 108241, 0, 0, 0, 0
796515876, 404097742, 544400, 316409, 0, 0, 0, 0
14793163, 83143499, 15042, 55193, 0, 0, 0, 0
192017703, 21059118, 128348, 21255, 0, 0, 0, 0
372398596, 2577795, 246226, 14839, 0, 0, 0, 0
496196, 84287374, 7403, 55767, 0, 0, 0, 0
412024553, 136500108, 280029, 101505, 0, 0, 0, 0
83615, 11897371, 1153, 7958, 0, 0, 0, 0
52163741, 215360449, 43920, 143576, 0, 0, 0, 0
15940, 381189, 136, 340, 0, 0, 0, 0
714420, 127837474, 10694, 84550, 0, 0, 0, 0
466950045, 32509852, 310372, 57004, 0, 0, 0, 0
34885904, 128711795, 29719, 85972, 0, 0, 0, 0
117725, 18863641, 1673, 12548, 0, 0, 0, 0
158789907, 186298850, 116183, 130521, 0, 0, 0, 0
123846801, 9002250, 82615, 11691, 0, 0, 0, 0
884074, 174181574, 13249, 115197, 0, 0, 0, 0
477946, 111791829, 7672, 73967, 0, 0, 0, 0
56749, 8438081, 700, 5660, 0, 0, 0, 0
447925, 93869345, 6671, 62115, 0, 0, 0, 0
549137593, 377344001, 381569, 279733, 0, 0, 0, 0
403533896, 158375129, 272821, 125878, 0, 0, 0, 0
581213, 161992646, 8708, 107100, 0, 0, 0, 0
81770097, 57034747, 56628, 40049, 0, 0, 0, 0
154083931, 126677783, 107394, 88781, 0, 0, 0, 0
16402, 90329, 124, 138, 0, 0, 0, 0
241794, 53787101, 3517, 35664, 0, 0, 0, 0
329496699, 232506973, 231976, 172491, 0, 0, 0, 0
188573, 40094145, 2708, 26586, 0, 0, 0, 0
13819, 90702, 116, 135, 0, 0, 0, 0
289574334, 187139667, 202963, 140501, 0, 0, 0, 0
179258, 33390179, 2591, 22167, 0, 0, 0, 0
144954, 31142799, 2281, 20677, 0, 0, 0, 0
247025, 54284950, 3583, 35974, 0, 0, 0, 0
232977, 44876174, 3352, 29776, 0, 0, 0, 0
111404324, 79046571, 79159, 57170, 0, 0, 0, 0
78653028, 36891139, 54159, 28455, 0, 0, 0, 0
13093, 74529, 115, 134, 0, 0, 0, 0
15461, 78964, 137, 168, 0, 0, 0, 0
10957, 48917, 103, 112, 0, 0, 0, 0
10753, 42574, 103, 112, 0, 0, 0, 0
10531, 40923, 101, 107, 0, 0, 0, 0
10299, 40125, 99, 105, 0, 0, 0, 0
10675, 41924, 103, 110, 0, 0, 0, 0
10299, 40125, 99, 105, 0, 0, 0, 0
10491, 40923, 101, 107, 0, 0, 0, 0
11123, 43034, 104, 114, 0, 0, 0, 0
9938, 39518, 98, 102, 0, 0, 0, 0
10948, 41929, 103, 111, 0, 0, 0, 0
10579, 41585, 102, 110, 0, 0, 0, 0
10491, 40923, 101, 107, 0, 0, 0, 0
10491, 40923, 101, 107, 0, 0, 0, 0
10753, 42575, 103, 112, 0, 0, 0, 0
10395, 40524, 100, 106, 0, 0, 0, 0
10395, 40524, 100, 106, 0, 0, 0, 0
10735, 42044, 104, 112, 0, 0, 0, 0
10395, 40524, 100, 106, 0, 0, 0, 0
11725, 45398, 112, 119, 0, 0, 0, 0
9247, 33470, 97, 101, 0, 0, 0, 0
9120, 26125, 95, 95, 0, 0, 0, 0
9139, 26071, 95, 95, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9180, 25935, 96, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26450, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9717, 26544, 100, 101, 0, 0, 0, 0
9659, 27726, 98, 104, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9308, 26448, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9121, 26175, 95, 96, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9180, 26055, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9121, 26175, 95, 96, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9024, 25935, 94, 95, 0, 0, 0, 0
9120, 25662, 95, 94, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9121, 26175, 95, 96, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9120, 25935, 95, 95, 0, 0, 0, 0
9217, 26448, 96, 97, 0, 0, 0, 0
9024, 25662, 94, 94, 0, 0, 0, 0
