0, 0, 4, 10.0, 93.0, -1
0, 1, 4, 10.0, 94.0, -1
0, 2, 2, 10.0, 95.0, -1
0, 3, 2, 10.0, 95.0, -1
0, 4, 4, 10.0, 95.0, -1
0, 5, 4, 10.0, 96.0, -1
0, 6, 4, 10.0, 96.0, -1
0, 7, 4, 10.0, 97.0, -1
0, 8, 4, 10.0, 97.0, -1
0, 9, 2, 10.0, 98.0, -1
0, 10, 2, 10.0, 98.0, -1
0, 11, 4, 10.0, 98.0, -1
0, 12, 2, 10.0, 99.0, -1
0, 13, 4, 10.0, 99.0, -1
0, 14, 2, 10.0, 100.0, -1
0, 15, 2, 10.0, 100.0, -1
0, 16, 4, 10.0, 100.0, -1
0, 17, 2, 10.0, 100.0, -1
0, 18, 2, 10.0, 100.0, -1
0, 19, 2, 10.0, 101.0, -1
0, 20, 0, 11.0, 93.0, -1
0, 21, 0, 11.0, 93.0, -1
0, 22, 0, 11.0, 93.0, -1
0, 23, 0, 11.0, 94.0, -1
0, 24, 5, 11.0, 94.0, -1
0, 25, 0, 11.0, 94.0, -1
0, 26, 5, 11.0, 95.0, -1
0, 27, 0, 11.0, 95.0, -1
0, 28, 5, 11.0, 96.0, -1
0, 29, 5, 11.0, 97.0, -1
0, 30, 5, 11.0, 97.0, -1
0, 31, 5, 11.0, 97.0, -1
0, 32, 5, 11.0, 97.0, -1
0, 33, 5, 11.0, 98.0, -1
0, 34, 0, 11.0, 98.0, -1
0, 35, 5, 11.0, 98.0, -1
0, 36, 0, 11.0, 98.0, -1
0, 37, 0, 11.0, 98.0, -1
0, 38, 0, 11.0, 103.0, -1
0, 39, 5, 11.0, 103.0, -1
0, 40, 7, 12.0, 89.0, -1
0, 41, 1, 12.0, 91.0, -1
0, 42, 1, 12.0, 91.0, -1
0, 43, 7, 12.0, 91.0, -1
0, 44, 7, 12.0, 92.0, -1
0, 45, 1, 12.0, 93.0, -1
0, 46, 1, 12.0, 93.0, -1
0, 47, 7, 12.0, 93.0, -1
0, 48, 1, 12.0, 94.0, -1
0, 49, 7, 12.0, 94.0, -1
0, 50, 1, 12.0, 95.0, -1
0, 51, 1, 12.0, 95.0, -1
0, 52, 1, 12.0, 95.0, -1
0, 53, 7, 12.0, 95.0, -1
0, 54, 1, 12.0, 96.0, -1
0, 55, 1, 12.0, 98.0, -1
0, 56, 7, 12.0, 98.0, -1
0, 57, 7, 12.0, 98.0, -1
0, 58, 7, 12.0, 98.0, -1
0, 59, 7, 12.0, 99.0, -1
0, 60, 6, 13.0, 91.0, -1
0, 61, 6, 13.0, 92.0, -1
0, 62, 8, 13.0, 92.0, -1
0, 63, 6, 13.0, 92.0, -1
0, 64, 6, 13.0, 93.0, -1
0, 65, 8, 13.0, 93.0, -1
0, 66, 6, 13.0, 94.0, -1
0, 67, 8, 13.0, 95.0, -1
0, 68, 8, 13.0, 96.0, -1
0, 69, 8, 13.0, 96.0, -1
0, 70, 3, 13.0, 96.0, -1
0, 71, 6, 13.0, 97.0, -1
0, 72, 6, 13.0, 97.0, -1
0, 73, 3, 13.0, 97.0, -1
0, 74, 3, 13.0, 98.0, -1
0, 75, 3, 13.0, 98.0, -1
0, 76, 8, 13.0, 98.0, -1
0, 77, 6, 13.0, 98.0, -1
0, 78, 3, 13.0, 99.0, -1
0, 79, 8, 13.0, 99.0, -1
0, 80, 3, 13.0, 99.0, -1
0, 81, 8, 13.0, 100.0, -1
0, 82, 6, 13.0, 100.0, -1
0, 83, 8, 13.0, 101.0, -1
0, 84, 3, 13.0, 102.0, -1
0, 85, 8, 13.0, 102.0, -1
0, 86, 3, 13.0, 104.0, -1
0, 87, 3, 13.0, 105.0, -1
0, 88, 3, 13.0, 106.0, -1
0, 89, 7, 90.0, 169.0, -1
0, 90, 6, 92.0, 170.0, -1
0, 91, 1, 92.0, 171.0, -1
0, 92, 7, 92.0, 171.0, -1
0, 93, 1, 92.0, 174.0, -1
0, 94, 7, 93.0, 172.0, -1
0, 95, 8, 93.0, 175.0, -1
0, 96, 6, 93.0, 176.0, -1
0, 97, 6, 93.0, 179.0, -1
0, 98, 0, 94.0, 173.0, -1
0, 99, 0, 94.0, 178.0, -1
0, 100, 3, 103.0, 179.0, 240.0
0, 101, 2, 103.0, 179.0, 252.0
0, 102, 4, 103.0, 179.0, 246.0
0, 103, 7, 103.0, 179.0, 255.0
0, 104, 5, 103.0, 179.0, 231.0
0, 105, 6, 103.0, 179.0, 223.0
0, 106, 8, 103.0, 179.0, 225.0
0, 107, 6, 103.0, 179.0, 231.0
0, 108, 0, 103.0, 179.0, 221.0
0, 109, 6, 103.0, 179.0, 244.0
0, 110, 7, 103.0, 179.0, 226.0
0, 111, 8, 103.0, 179.0, 212.0
0, 112, 7, 103.0, 179.0, 214.0
0, 113, 1, 103.0, 179.0, 212.0
0, 114, 0, 103.0, 179.0, 228.0
0, 115, 3, 103.0, 179.0, 238.0
0, 116, 1, 103.0, 179.0, 224.0
0, 117, 3, 103.0, 179.0, 225.0
0, 118, 8, 103.0, 179.0, 269.0
0, 119, 4, 103.0, 179.0, 221.0
0, 120, 5, 103.0, 179.0, 216.0
0, 121, 5, 103.0, 180.0, 255.0
